Country,Year,Population,Food supply kcal per capita per day,FoodSupplyperyear
Cyprus,Y1983,694076,2665.7080000000001,675324440219.92004
Cyprus,Y1984,697715,2785.1372000000001,709279680546.77002
Cyprus,Y1985,703694,2852.2397000000001,732592946659.90698
Cyprus,Y1986,712335,2735.7130000000002,711291603747.07495
Cyprus,Y1987,723384,2717.5565999999999,717530491690.05603
Cyprus,Y1988,736476,2631.2982999999999,707329137078.64197
Cyprus,Y1989,751043,2684.8462,735998754774.10901
Cyprus,Y1990,766616,2690.3470000000002,752799015349.47998
Cyprus,Y1991,783121,2744.576,784507312119.04004
Cyprus,Y1992,800610,2788.3577,814821276241.90503
Cyprus,Y1993,818750,2799.8546999999999,836719078003.125
Cyprus,Y1994,837104,2811.6505999999999,859080046809.776
Cyprus,Y1995,855391,2821.7096999999999,880987754927.33606
Cyprus,Y1996,873426,2722.6714000000002,867988976428.98596
Cyprus,Y1997,891190,2720.4200000000001,884910051427
Cyprus,Y1998,908710,2724.8694,903782366453.01001
Cyprus,Y1999,926049,2705.9313999999999,914626149469.08899
Cyprus,Y2000,943288,2675.1828999999998,921065793491.948
Cyprus,Y2001,960274,2650.002,928825727500.02002
Cyprus,Y2002,976968,2646.1869999999999,943612607670.83997
Cyprus,Y2003,993562,2622.6626000000001,951108932836.13794
Cyprus,Y2004,1010410,2615.3899999999999,964554916613.5
Cyprus,Y2005,1027657,2578.3359999999998,967120439144.47998
Cyprus,Y2006,1045508,2565.0994000000001,978868659375.74805
Cyprus,Y2007,1063708,2637.2433999999998,1023918769422.4301
Cyprus,Y2008,1081568,2645.7779999999998,1044479919264.96
Cyprus,Y2009,1098089,2613.0212000000001,1047305390317.6801
Cyprus,Y2010,1112617,3042.0468999999998,1235391079944.1101
Cyprus,Y2011,1124837,3039.4404,1247889382743.3999
Cyprus,Y2012,1135046,3039.8766999999998,1259395959422.29
Cyprus,Y2013,1143866,3013.3530000000001,1258108295584.77
Cyprus,Y2014,1152297,2994.2280000000001,1259337578726.3401
Cyprus,Y2015,1160987,3051.0342000000001,1292907030605.72
Cyprus,Y2016,1170189,3036.5095000000001,1296950855582.8601
Cyprus,Y2017,1179685,3039.8114999999998,1308897310722.79
Cyprus,Y2018,1189262,3054.3270000000002,1325824188386.01
Cyprus,Y2019,1198574,3047.0825,1333036159029.5801
Czechia,Y1993,10358694,3032.1057000000001,11464159119513.9
Czechia,Y1994,10360964,2973.1239999999998,11243617217010.6
Czechia,Y1995,10358190,3203.0549999999998,12109916078714.301
Czechia,Y1996,10350302,3311.8483999999999,12511700358149.1
Czechia,Y1997,10338346,3227.4404,12178734375596.1
Czechia,Y1998,10323244,3258.7896000000001,12279067267693.801
Czechia,Y1999,10306404,3106.9866000000002,11687978579598
Czechia,Y2000,10289374,3067.2177999999999,11519309145534.9
Czechia,Y2001,10271019,3157.6487000000002,11837778474454.199
Czechia,Y2002,10252264,3230.8962000000001,12090260291633.801
Czechia,Y2003,10239131,3307.6122999999998,12361482607472.6
Czechia,Y2004,10239444,3311.7986000000001,12377506350952.1
Czechia,Y2005,10258165,3309.2134000000001,12390456833255
Czechia,Y2006,10298609,3271.4832000000001,12297480109307.1
Czechia,Y2007,10357535,3254.8496,12304959807883.6
Czechia,Y2008,10425267,3263.8413,12419642204316.4
Czechia,Y2009,10488155,3275.3270000000002,12538530096865
Czechia,Y2010,10536514,3281.4367999999999,12619840245910
Czechia,Y2011,10566512,3264.6876999999999,12591172041780.4
Czechia,Y2012,10581302,3267.1196,12618188392567.5
Czechia,Y2013,10586529,3291.5144,12718685117073.9
Czechia,Y2014,10591104,3196.9684999999999,12358690441901.801
Czechia,Y2015,10601390,3121.8852999999999,12080158114207
Czechia,Y2016,10618868,3239.0403000000001,12554153608218.801
Czechia,Y2017,10641032,3273.9902000000002,12716101587348.5
Czechia,Y2018,10665679,3271.0983999999999,12734297211812
Czechia,Y2019,10689213,3285.9346,12820280017866.5
Czechoslovakia,Y1961,13791000,3290.6062000000002,16563973788033
Czechoslovakia,Y1962,13875000,3332.3245000000002,16876140889687.5
Czechoslovakia,Y1963,13950000,3374.9731000000002,17184519281925
Czechoslovakia,Y1964,14018000,3350.7541999999999,17144368417094
Czechoslovakia,Y1965,14078000,3356.1500999999998,17245476604347
Czechoslovakia,Y1966,14132000,3391.2597999999998,17492728475164
Czechoslovakia,Y1967,14181000,3385.7869000000001,17525053070548.5
Czechoslovakia,Y1968,14227000,3442.0230000000001,17873926345665
Czechoslovakia,Y1969,14277000,3386.8225000000002,17649087663862.5
Czechoslovakia,Y1970,14334000,3351.7366000000002,17535984234906
Czechoslovakia,Y1971,14398000,3349.2363,17601141050301
Czechoslovakia,Y1972,14469000,3340.2422000000001,17640437003007
Czechoslovakia,Y1973,14548000,3356.7397000000001,17824354941794
Czechoslovakia,Y1974,14636000,3357.4792000000002,17936123933488
Czechoslovakia,Y1975,14733000,3348.6581999999999,18007560160119
Czechoslovakia,Y1976,14840000,3338.3452000000002,18082480610320
Czechoslovakia,Y1977,14955000,3289.3957999999998,17955413678985
Czechoslovakia,Y1978,15070000,3340.6914000000002,18375640080270
Czechoslovakia,Y1979,15174000,3323.9018999999998,18409463912169
Czechoslovakia,Y1980,15260000,3323.3114999999998,18510512723850
Czechoslovakia,Y1981,15324000,3373.6381999999999,18869635598532
Czechoslovakia,Y1982,15368000,3425.1433000000002,19212724815556
Czechoslovakia,Y1983,15398000,3392.1030000000001,19064534727810
Czechoslovakia,Y1984,15422000,3437.4470000000001,19349492286410
Czechoslovakia,Y1985,15445000,3426.2579999999998,19315272505650
Czechoslovakia,Y1986,15469000,3466.2152999999998,19570892833630.5
Czechoslovakia,Y1987,15491000,3481.3164000000002,19684111408626
Czechoslovakia,Y1988,15513000,3578.7060000000001,20263510154970
Czechoslovakia,Y1989,15537000,3591.8162000000002,20369207629281
Czechoslovakia,Y1990,15562000,3634.2755999999999,20643157863828
Czechoslovakia,Y1991,15591000,3287.3607999999999,18707433414972
Czechoslovakia,Y1992,15623000,3149.0974000000001,17957397268273
Democratic Republic of Congo,Y2010,64563852,1907.0044,44940095693406.297
Democratic Republic of Congo,Y2011,66755148,1919.9956999999999,46781902946195.203
Democratic Republic of Congo,Y2012,69020750,1877.0066999999999,47286629718994.102
Democratic Republic of Congo,Y2013,71358810,1891.0051000000001,49253053878574.797
Democratic Republic of Congo,Y2014,73767450,1936.9883,52153640963354.797
Democratic Republic of Congo,Y2015,76244530,1933.0119999999999,53794280869891.398
Democratic Republic of Congo,Y2016,78789140,1911.9966999999999,54985270121680.898
Democratic Republic of Congo,Y2017,81398770,1947.0055,57846606302380.797
Democratic Republic of Congo,Y2018,84068100,1924.9978000000001,59068281255815.703
Democratic Republic of Congo,Y2019,86790570,1913.0094999999999,60601382495951.5
Denmark,Y1961,4614027,3186.9814000000001,5367258653255.7002
Denmark,Y1962,4649341,3101.7725,5263737290776.71
Denmark,Y1963,4686269,3097.8222999999998,5298788443379.5303
Denmark,Y1964,4723623,3111.5895999999998,5364761313409.0898
Denmark,Y1965,4760461,3105.6992,5396364370555.8896
Denmark,Y1966,4796481,3117.6873000000001,5458183682912.8203
Denmark,Y1967,4831750,3080.5216999999998,5432773414250.8799
Denmark,Y1968,4866069,3092.3206,5492317574548.3096
Denmark,Y1969,4899289,3079.1896999999999,5506331682535
Denmark,Y1970,4931239,3156.2067999999999,5680863673442.2002
Denmark,Y1971,4961759,3186.8699000000001,5771555348976.25
Denmark,Y1972,4990551,3099.0365999999999,5645053574155.8096
Denmark,Y1973,5017247,3036.2449999999999,5560260757892.9805
Denmark,Y1974,5041413,3035.1491999999998,5585025831344.1504
Denmark,Y1975,5062731,2987.9780000000001,5521475029490.0703
Denmark,Y1976,5081262,2984.2584999999999,5534786749692.8604
Denmark,Y1977,5097049,3009.3806,5598720537915.0303
Denmark,Y1978,5109693,3028.5889999999999,5648433404809.6104
Denmark,Y1979,5118711,3056.5754000000002,5710690034642.9297
Denmark,Y1980,5123945,3128.4229,5850901409864.2803
Denmark,Y1981,5125296,3133.819,5862538744679.7598
Denmark,Y1982,5123349,3091.7892999999999,5781715200703.4805
Denmark,Y1983,5119607,3033.6404000000002,5668832018972.8203
Denmark,Y1984,5116055,3018.3773999999999,5636397448042.3096
Denmark,Y1985,5114250,3166.2258000000002,5910397658642.25
Denmark,Y1986,5114645,3138.6042000000002,5859288891655.79
Denmark,Y1987,5117282,3215.1943000000001,6005365410030.7998
Denmark,Y1988,5122442,3248.7197000000001,6074103056690.2002
Denmark,Y1989,5130362,3182.1550000000002,5958846587890.1504
Denmark,Y1990,5141117,3160.3132000000001,5930352070013.21
Denmark,Y1991,5154906,3226.4328999999998,6070664784904.7002
Denmark,Y1992,5171654,3337.578,6300191494114.3799
Denmark,Y1993,5190745,3339.1640000000002,6326453325570.7002
Denmark,Y1994,5211334,3314.7876000000001,6305179842770.3203
Denmark,Y1995,5232709,3395.1887000000002,6484602580523.7305
Denmark,Y1996,5254857,3293.4630000000002,6316937141423.7197
Denmark,Y1997,5277713,3364.5454,6481343323784.6201
Denmark,Y1998,5300380,3394.116,6566388165889.2002
Denmark,Y1999,5321771,3330.2651000000001,6468861504494.6201
Denmark,Y2000,5341192,3311.02,6454949640581.5996
Denmark,Y2001,5358059,3333.096,6518507632542.3604
Denmark,Y2002,5372798,3370.6156999999998,6610017611480.9404
Denmark,Y2003,5386968,3340.5376000000001,6568309741208.8301
Denmark,Y2004,5402754,3379.6500999999998,6664687605177.0195
Denmark,Y2005,5421701,3411.6694000000002,6751423760142.0303
Denmark,Y2006,5444293,3404.9391999999998,6766182627974.7402
Denmark,Y2007,5469920,3443.7908000000002,6875599963048.6396
Denmark,Y2008,5497731,3324.953,6672089471299.7002
Denmark,Y2009,5526389,3338.5562,6734308494740.0596
Denmark,Y2010,5554849,3365.0916000000002,6822790133846.4697
Denmark,Y2011,5582980,3334.0120000000002,6794008645252.4004
Denmark,Y2012,5610909,3337.0542,6834226217157.75
Denmark,Y2013,5638152,3362.9094,6920616941191.5098
Denmark,Y2014,5664199,3354.8820000000001,6935992533374.0703
Denmark,Y2015,5688695,3342.1792,6939612908012.5596
Denmark,Y2016,5711346,3367.7959999999998,7020646597896.8398
Denmark,Y2017,5732277,3396.8359999999998,7107135779583.7803
Denmark,Y2018,5752131,3401.9225999999999,7142431123177.1201
Denmark,Y2019,5771877,3421.0729999999999,7207294585867.6699
Djibouti,Y1961,88503,1603.8326,51809558758.196999
Djibouti,Y1962,94203,1641.4552000000001,56439951535.043999
Djibouti,Y1963,100618,1601.0554,58799672166.578003
Djibouti,Y1964,107582,1571.0807,61692301411.600998
Djibouti,Y1965,114976,1586.3309999999999,66572347465.440002
Djibouti,Y1966,122876,1613.6267,72370737952.057999
Djibouti,Y1967,131405,1679.8068000000001,80568279582.210007
Djibouti,Y1968,140462,1699.3920000000001,87125499672.960007
Djibouti,Y1969,149889,1581.1700000000001,86504996397.449997
Djibouti,Y1970,159662,1710.6135999999999,99688795840.167999
Djibouti,Y1971,169372,1722.2091,106468309885.09801
Djibouti,Y1972,179237,1682.7719999999999,110089476811.86
Djibouti,Y1973,190569,1779.0144,123744123245.664
Djibouti,Y1974,205180,1688.5174999999999,126454257537.25
Djibouti,Y1975,224177,1659.6886,135803364118.00301
Djibouti,Y1976,248556,1619.8884,146961038119.896
Djibouti,Y1977,277472,1566.9761000000001,158699077233.008
Djibouti,Y1978,308008,1437.9626000000001,161659954342.79199
Djibouti,Y1979,336080,1365.6748,167526235176.16
Djibouti,Y1980,358960,1435.1599000000001,188035224161.95999
Djibouti,Y1981,374934,1454.2560000000001,199016256972.95999
Djibouti,Y1982,385268,1501.9545000000001,211209077301.69
Djibouti,Y1983,393800,1531.8816999999999,220188079912.89999
Djibouti,Y1984,406018,1520.1790000000001,225285313586.03
Djibouti,Y1985,425608,1556.0985000000001,241735109191.62
Djibouti,Y1986,454359,1593.6824999999999,264297955261.388
Djibouti,Y1987,490337,1551.3697999999999,277653314972.24902
Djibouti,Y1988,528993,1577.9640999999999,304677166550.22498
Djibouti,Y1989,563855,1516.5599999999999,312118777662
Djibouti,Y1990,590393,1611.9263000000001,347359551473.104
Djibouti,Y1991,606843,1522.2899,337183703971.78101
Djibouti,Y1992,615050,1540.1577,345755007585.52502
Djibouti,Y1993,618504,1633.7937999999999,368835420173.448
Djibouti,Y1994,622364,1674.5635,380398633911.60999
Djibouti,Y1995,630385,1798.0250000000001,413708516213.125
Djibouti,Y1996,643649,1775.9928,417237336250.42798
Djibouti,Y1997,660858,1829.1614999999999,441217843856.95502
Djibouti,Y1998,680465,1908.2538999999999,473952496373.17798
Djibouti,Y1999,699973,1933.6632,494031891349.164
Djibouti,Y2000,717577,2008.0618999999999,525942747415.95001
Djibouti,Y2001,733019,1984.6524999999999,530997616677.58801
Djibouti,Y2002,746947,2045.8960999999999,557784223285.44604
Djibouti,Y2003,759639,2081.2121999999999,577054033354.46704
Djibouti,Y2004,771599,2120.5005000000001,597204263834.31799
Djibouti,Y2005,783248,2246.9319999999998,642365323224.64001
Djibouti,Y2006,794554,2294.9126000000001,665552674882.84595
Djibouti,Y2007,805456,2394.6509999999998,704006895787.43994
Djibouti,Y2008,816361,2427.9333000000001,723455570703.27502
Djibouti,Y2009,827820,2448.6628000000001,739873994270.04004
Djibouti,Y2010,840194,2461.4315999999999,754849222531.59595
Djibouti,Y2011,853671,2510.9672999999998,782392087574.78003
Djibouti,Y2012,868136,2551.5999999999999,808524573424
Djibouti,Y2013,883296,2599.1287000000002,837966994231.24805
Djibouti,Y2014,898707,2691.8773999999999,883011307820.45703
Djibouti,Y2015,913998,2764.0059999999999,922098023935.62
Djibouti,Y2016,929117,2745.6543000000001,931127441482.38196
Djibouti,Y2017,944100,2759.7078000000001,950985648902.69995
Djibouti,Y2018,958923,2790.2240000000002,976597638594.47998
Djibouti,Y2019,973557,2796.2716999999998,993650408914.46899
Dominica,Y1961,61036,1732.9773,38607510906.222
Dominica,Y1962,61978,1799.6385,40711368157.845001
Dominica,Y1963,62917,1842.4274,42310801724.917
Dominica,Y1964,63921,1844.2764999999999,43029119327.122498
Dominica,Y1965,65044,1882.7256,44697901433.136002
Dominica,Y1966,66300,1893.3937000000001,45819180843.150002
Dominica,Y1967,67687,1894.7212999999999,46810520231.081497
Dominica,Y1968,69034,1986.0214000000001,50042595484.573997
Dominica,Y1969,70214,1983.9348,50844499287.227997
Dominica,Y1970,71084,1998.6353999999999,51855914552.363998
Dominica,Y1971,71569,1978.8456000000001,51692760272.435997
Dominica,Y1972,71731,1994.4514999999999,52218360199.472504
Dominica,Y1973,71739,1909.9235000000001,50010840717.772499
Dominica,Y1974,71814,1948.0325,51062042173.574997
Dominica,Y1975,72088,1987.5708,52297201398.096001
Dominica,Y1976,72662,2051.4987999999998,54409092119.043999
Dominica,Y1977,73443,2123.116,56913723061.620003
Dominica,Y1978,74280,2195.692,59530040642.400002
Dominica,Y1979,74960,2057.0972000000002,56283002230.879997
Dominica,Y1980,75318,2221.5805999999998,61073627785.241997
Dominica,Y1981,75314,2243.6066999999998,61675873176.387001
Dominica,Y1982,75012,2280.6350000000002,62442372306.300003
Dominica,Y1983,74484,2266.5942,61621125873.372002
Dominica,Y1984,73846,2429.0551999999998,65472243759.208
Dominica,Y1985,73207,2515.9616999999998,67227892982.7435
Dominica,Y1986,72531,2729.5364,72261241689.365997
Dominica,Y1987,71842,2854.2633999999998,74845436781.722
Dominica,Y1988,71212,2960.4000000000001,76947841752
Dominica,Y1989,70722,3005.7689999999998,77589508254.570007
Dominica,Y1990,70422,2987.3193000000001,76786144906.779007
Dominica,Y1991,70377,2929.7069999999999,75257156181.735001
Dominica,Y1992,70546,2890.4830000000002,74427885007.070007
Dominica,Y1993,70818,2863.3398000000002,74013239254.085999
Dominica,Y1994,71044,2870.2212,74427878150.472
Dominica,Y1995,71105,2938.654,76267842324.550003
Dominica,Y1996,70933,2899.7363,75075753163.283493
Dominica,Y1997,70592,2946.9346,75930952658.367996
Dominica,Y1998,70183,2905.4045000000001,74427151468.577499
Dominica,Y1999,69828,2935.2121999999999,74810399088.084
Dominica,Y2000,69650,3078.3917999999999,78259645937.550003
Dominica,Y2001,69671,3054.3555000000001,77672000744.782501
Dominica,Y2002,69840,2990.8362000000002,76241200075.919998
Dominica,Y2003,70102,3001.6262000000002,76803299953.425995
Dominica,Y2004,70387,2940.7420000000002,75551352611.210007
Dominica,Y2005,70580,2941.4000000000001,75775464380
Dominica,Y2006,70718,2928.6320000000001,75594054188.240005
Dominica,Y2007,70797,3050.7224000000001,78833427719.772003
Dominica,Y2008,70829,3028.2935000000002,78289215113.697495
Dominica,Y2009,70848,3043.5156000000002,78703852528.511993
Dominica,Y2010,70877,2956.1210000000001,76475160662.705002
Dominica,Y2011,70912,2963.6732999999999,76708400383.104004
Dominica,Y2012,70954,2958.9169999999999,76630653838.570007
Dominica,Y2013,71019,2950.2103999999999,76475162225.123993
Dominica,Y2014,71091,2958.2085000000002,76760230172.827499
Dominica,Y2015,71175,3005.5918000000001,78081893673.225006
Dominica,Y2016,71307,2979.1183999999998,77537678448.311996
Dominica,Y2017,71460,2953.8622999999998,77045294984.669998
Dominica,Y2018,71626,2937.2573000000002,76790156849.977005
Dominica,Y2019,71808,2936.8314999999998,76974118668.479996
Dominican Republic,Y1961,3406282,1722.4132,2141464154098.6799
Dominican Republic,Y1962,3521018,1855.9519,2385216617167.48
Dominican Republic,Y1963,3638110,1864.1360999999999,2475405248171.4199
Dominican Republic,Y1964,3757123,1870.3353,2564884117269.79
Dominican Republic,Y1965,3877768,1803.2797,2552335615234
Dominican Republic,Y1966,3999796,1920.6029000000001,2803937225908.0698
Dominican Republic,Y1967,4123100,1881.3916999999999,2831365633168.5498
Dominican Republic,Y1968,4247559,1938.6400000000001,3005588039612.3999
Dominican Republic,Y1969,4373127,1989.8035,3176107144848.7402
Dominican Republic,Y1970,4499722,1971.5804000000001,3238120750736.8101
Dominican Republic,Y1971,4627202,2001.6702,3380678308764.8501
Dominican Republic,Y1972,4755464,2026.4015999999999,3517315148294.98
Dominican Republic,Y1973,4884460,2089.4450000000002,3725120841515.5
Dominican Republic,Y1974,5014187,2130.491,3899178300673.21
Dominican Republic,Y1975,5144632,2092.8661999999999,3929964644847.02
Dominican Republic,Y1976,5275767,2106.2345999999998,4055881093882.4399
Dominican Republic,Y1977,5407496,2181.6414,4305984257536.0601
Dominican Republic,Y1978,5539596,2150.5063,4348221675571
Dominican Republic,Y1979,5671801,2182.7458000000001,4518736431082.8203
Dominican Republic,Y1980,5803929,2269.5981000000002,4807993974291.2402
Dominican Republic,Y1981,5935895,2235.7896000000001,4844065492307.5801
Dominican Republic,Y1982,6067769,2217.7179999999998,4911659193866.8301
Dominican Republic,Y1983,6199657,2236.4591999999998,5060827176090.46
Dominican Republic,Y1984,6331760,2290.0273000000002,5292464688822.5195
Dominican Republic,Y1985,6464229,2391.9140000000002,5643586143171.6904
Dominican Republic,Y1986,6596967,2397.8319999999999,5773722780073.5596
Dominican Republic,Y1987,6729930,2326.3525,5714509160318.6299
Dominican Republic,Y1988,6863438,2260.4376999999999,5662746512486.5996
Dominican Republic,Y1989,6997877,2301.7883000000002,5879285462255.2695
Dominican Republic,Y1990,7133491,2101.3420000000001,5471315049396.5303
Dominican Republic,Y1991,7270413,2177.8218000000002,5779287333137.2402
Dominican Republic,Y1992,7408339,2179.0497999999998,5892245959943
Dominican Republic,Y1993,7546467,2261.6356999999998,6229586099266.2402
Dominican Republic,Y1994,7683707,2296.049,6439391237379.7002
Dominican Republic,Y1995,7819239,2301.8056999999999,6569404648449.7402
